trial_id,split,task_name,topic,risk_level,difficulty,response_pattern,input_client_statement,input_counselor_response,input_text,ground_truth,ground_truth_binary,model_output,model_probability,human_rating_of_model_output,dataset_source
train_1763,train,counselor_response_appropriateness,academic_stress,moderate,hard,strengths_reframe,I keep comparing myself to classmates and I feel drained all day.,I hear both pain and effort in what you shared. Could we look at when school pressure feels even slightly more manageable?,Client: I keep comparing myself to classmates and I feel drained all day. Counselor response: I hear both pain and effort in what you shared. Could we look at when school pressure feels even slightly more manageable?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1764,train,counselor_response_appropriateness,career_burnout,moderate,easy,validation_open_question,I am behind on tasks and feel on edge whenever email notifications pop up.,I hear how heavy this has been. Your reaction to work stress is understandable. What part would you like to start with?,Client: I am behind on tasks and feel on edge whenever email notifications pop up. Counselor response: I hear how heavy this has been. Your reaction to work stress is understandable. What part would you like to start with?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1765,train,counselor_response_appropriateness,career_burnout,moderate,medium,premature_directive,I am behind on tasks and feel drained whenever email notifications pop up.,Do not dwell on this. follow my plan and stop questioning it.,Client: I am behind on tasks and feel drained whenever email notifications pop up. Counselor response: Do not dwell on this. follow my plan and stop questioning it.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1766,train,counselor_response_appropriateness,family_conflict,moderate,easy,validation_open_question,Calls with my parents leave me tense for the rest of the day.,Thank you for sharing this. It makes sense that you feel hopeless given family pressure. What feels hardest right now?,Client: Calls with my parents leave me tense for the rest of the day. Counselor response: Thank you for sharing this. It makes sense that you feel hopeless given family pressure. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1767,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"for the past two weeks, I have been panicking before midterms and I cannot sleep.",It sounds like academic expectations has been taking a lot of energy. Would it help if we identified one manageable step for this week?,"Client: for the past two weeks, I have been panicking before midterms and I cannot sleep. Counselor response: It sounds like academic expectations has been taking a lot of energy. Would it help if we identified one manageable step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1768,train,counselor_response_appropriateness,career_burnout,moderate,hard,strengths_reframe,I am behind on tasks and feel drained whenever email notifications pop up.,"Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?","Client: I am behind on tasks and feel drained whenever email notifications pop up. Counselor response: Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1769,train,counselor_response_appropriateness,substance_urge,moderate,easy,validation_open_question,"I promised myself I would cut back, but cravings keep showing up.",Thank you for sharing this. It makes sense that you feel stuck given coping with cravings. What feels hardest right now?,"Client: I promised myself I would cut back, but cravings keep showing up. Counselor response: Thank you for sharing this. It makes sense that you feel stuck given coping with cravings. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1770,train,counselor_response_appropriateness,academic_stress,moderate,easy,validation_open_question,"When I think about midterms, my chest feels tight and I freeze.",Thank you for sharing this. It makes sense that you feel isolated given performance anxiety. What feels hardest right now?,"Client: When I think about midterms, my chest feels tight and I freeze. Counselor response: Thank you for sharing this. It makes sense that you feel isolated given performance anxiety. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1771,train,counselor_response_appropriateness,imposter_syndrome,low,medium,reflective_collaboration,"Even when things go well, I assume I just got lucky.",It sounds like imposter feelings has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,"Client: Even when things go well, I assume I just got lucky. Counselor response: It sounds like imposter feelings has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1772,train,counselor_response_appropriateness,imposter_syndrome,low,medium,premature_directive,"Even when things go well, I assume I just got lucky.",I do not need more details. do exactly what I say.,"Client: Even when things go well, I assume I just got lucky. Counselor response: I do not need more details. do exactly what I say.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1773,train,counselor_response_appropriateness,academic_stress,moderate,hard,toxic_positivity,"lately, I have been panicking before my practicum evaluation and I cannot sleep.","Thanks for sharing, but if you stay positive this will disappear quickly.","Client: lately, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: Thanks for sharing, but if you stay positive this will disappear quickly.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1774,train,counselor_response_appropriateness,family_conflict,moderate,easy,validation_open_question,My family keeps pressuring me about my career choices and I feel trapped.,Thank you for sharing this. It makes sense that you feel anxious given boundary setting. What feels hardest right now?,Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: Thank you for sharing this. It makes sense that you feel anxious given boundary setting. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1775,train,counselor_response_appropriateness,career_burnout,moderate,easy,validation_open_question,I am behind on tasks and feel hopeless whenever email notifications pop up.,I hear how heavy this has been. Your reaction to work stress is understandable. What part would you like to start with?,Client: I am behind on tasks and feel hopeless whenever email notifications pop up. Counselor response: I hear how heavy this has been. Your reaction to work stress is understandable. What part would you like to start with?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1776,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,"lately, I have been panicking before group presentations and I cannot sleep.",Do not dwell on this. just push through and ignore the feelings.,"Client: lately, I have been panicking before group presentations and I cannot sleep. Counselor response: Do not dwell on this. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1777,train,counselor_response_appropriateness,relationship_conflict,low,medium,reflective_collaboration,I do not know if I am asking for too much in this relationship.,It sounds like communication at home has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,Client: I do not know if I am asking for too much in this relationship. Counselor response: It sounds like communication at home has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1778,train,counselor_response_appropriateness,social_anxiety,low,medium,reflective_collaboration,I avoid social events because I assume people will judge me.,It sounds like social avoidance has been taking a lot of energy. Would it help if we identified a small experiment for this week?,Client: I avoid social events because I assume people will judge me. Counselor response: It sounds like social avoidance has been taking a lot of energy. Would it help if we identified a small experiment for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1779,train,counselor_response_appropriateness,grief_loss,moderate,medium,reflective_collaboration,"Since my loss, normal routines feel heavy and unreal.",It sounds like grief has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,"Client: Since my loss, normal routines feel heavy and unreal. Counselor response: It sounds like grief has been taking a lot of energy. Would it help if we identified one concrete next step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1780,train,counselor_response_appropriateness,social_anxiety,low,easy,invalidation,I replay conversations for hours and feel embarrassed.,This is not worth this much emotion. you should just toughen up.,Client: I replay conversations for hours and feel embarrassed. Counselor response: This is not worth this much emotion. you should just toughen up.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1781,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,"for a while now, I have been panicking before group presentations and I cannot sleep.",You are overreacting. this is not a big deal.,"Client: for a while now, I have been panicking before group presentations and I cannot sleep. Counselor response: You are overreacting. this is not a big deal.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1782,train,counselor_response_appropriateness,social_anxiety,low,easy,validation_open_question,I replay conversations for hours and feel embarrassed.,Thank you for sharing this. It makes sense that you feel isolated given fear of judgment. What feels hardest right now?,Client: I replay conversations for hours and feel embarrassed. Counselor response: Thank you for sharing this. It makes sense that you feel isolated given fear of judgment. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1783,train,counselor_response_appropriateness,academic_stress,moderate,hard,strengths_reframe,"for the last few days, I have been panicking before my practicum evaluation and I cannot sleep.","Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?","Client: for the last few days, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1784,train,counselor_response_appropriateness,academic_stress,moderate,easy,judgmental_blame,"for the past two weeks, I have been panicking before midterms and I cannot sleep.",You created this problem yourself. You should just be more responsible.,"Client: for the past two weeks, I have been panicking before midterms and I cannot sleep. Counselor response: You created this problem yourself. You should just be more responsible.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1785,train,counselor_response_appropriateness,grief_loss,moderate,easy,validation_open_question,"Since my loss, normal routines feel heavy and unreal.",Thank you for sharing this. It makes sense that you feel hopeless given grief. What feels hardest right now?,"Client: Since my loss, normal routines feel heavy and unreal. Counselor response: Thank you for sharing this. It makes sense that you feel hopeless given grief. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1786,train,counselor_response_appropriateness,academic_stress,moderate,hard,strengths_reframe,"for the past two weeks, I have been panicking before my practicum evaluation and I cannot sleep.",I hear both pain and effort in what you shared. Could we look at when school pressure feels even slightly more manageable?,"Client: for the past two weeks, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: I hear both pain and effort in what you shared. Could we look at when school pressure feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1787,train,counselor_response_appropriateness,social_anxiety,low,medium,reflective_collaboration,I avoid social events because I assume people will judge me.,You are carrying a lot with social anxiety. We can move at your pace and map one manageable next step together.,Client: I avoid social events because I assume people will judge me. Counselor response: You are carrying a lot with social anxiety. We can move at your pace and map one manageable next step together.,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1788,train,counselor_response_appropriateness,financial_stress,moderate,medium,premature_directive,I am working extra hours and still feel like I cannot catch up.,I do not need more details. do exactly what I say.,Client: I am working extra hours and still feel like I cannot catch up. Counselor response: I do not need more details. do exactly what I say.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1789,train,counselor_response_appropriateness,family_conflict,moderate,medium,reflective_collaboration,My family keeps pressuring me about my career choices and I feel trapped.,It sounds like family pressure has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: It sounds like family pressure has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1790,train,counselor_response_appropriateness,academic_stress,moderate,hard,toxic_positivity,I keep comparing myself to classmates and I feel on edge all day.,"Thanks for sharing, but if you stay positive this will disappear quickly.","Client: I keep comparing myself to classmates and I feel on edge all day. Counselor response: Thanks for sharing, but if you stay positive this will disappear quickly.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1791,train,counselor_response_appropriateness,relationship_conflict,low,easy,validation_open_question,I do not know if I am asking for too much in this relationship.,Thank you for sharing this. It makes sense that you feel on edge given communication at home. What feels hardest right now?,Client: I do not know if I am asking for too much in this relationship. Counselor response: Thank you for sharing this. It makes sense that you feel on edge given communication at home. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1792,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,I feel completely drained after work and I dread opening my laptop.,You are overreacting. you just need to be positive.,Client: I feel completely drained after work and I dread opening my laptop. Counselor response: You are overreacting. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1793,train,counselor_response_appropriateness,identity_stress,low,medium,reflective_collaboration,"I am not sure where I fit, and it leaves me feeling disconnected.",You are carrying a lot with identity stress. We can move at your pace and map one manageable next step together.,"Client: I am not sure where I fit, and it leaves me feeling disconnected. Counselor response: You are carrying a lot with identity stress. We can move at your pace and map one manageable next step together.",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1794,train,counselor_response_appropriateness,career_burnout,moderate,hard,boundary_crossing,I am behind on tasks and feel overwhelmed whenever email notifications pop up.,You only need me for this. Keep this between us and follow my instructions.,Client: I am behind on tasks and feel overwhelmed whenever email notifications pop up. Counselor response: You only need me for this. Keep this between us and follow my instructions.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1795,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,I am behind on tasks and feel isolated whenever email notifications pop up.,You are overreacting. you just need to be positive.,Client: I am behind on tasks and feel isolated whenever email notifications pop up. Counselor response: You are overreacting. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1796,train,counselor_response_appropriateness,financial_stress,moderate,easy,invalidation,I am working extra hours and still feel like I cannot catch up.,You are overreacting. you need to stop overthinking.,Client: I am working extra hours and still feel like I cannot catch up. Counselor response: You are overreacting. you need to stop overthinking.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1797,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"When I think about group presentations, my chest feels tight and I freeze.",It sounds like performance anxiety has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,"Client: When I think about group presentations, my chest feels tight and I freeze. Counselor response: It sounds like performance anxiety has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1798,train,counselor_response_appropriateness,relationship_conflict,low,medium,reflective_collaboration,"After arguments at home, I replay everything and cannot focus.",It sounds like arguments with my partner has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,"Client: After arguments at home, I replay everything and cannot focus. Counselor response: It sounds like arguments with my partner has been taking a lot of energy. Would it help if we identified one concrete next step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1799,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,I keep comparing myself to classmates and I feel overwhelmed all day.,You are carrying a lot with school pressure. We can move at your pace and map one manageable next step together.,Client: I keep comparing myself to classmates and I feel overwhelmed all day. Counselor response: You are carrying a lot with school pressure. We can move at your pace and map one manageable next step together.,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1800,train,counselor_response_appropriateness,identity_stress,low,medium,reflective_collaboration,I feel pulled between cultural expectations and what I want for myself.,It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,Client: I feel pulled between cultural expectations and what I want for myself. Counselor response: It sounds like cultural pressure has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1801,train,counselor_response_appropriateness,social_anxiety,low,easy,invalidation,I replay conversations for hours and feel embarrassed.,This is not worth this much emotion. this is not a big deal.,Client: I replay conversations for hours and feel embarrassed. Counselor response: This is not worth this much emotion. this is not a big deal.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1802,train,counselor_response_appropriateness,imposter_syndrome,low,easy,judgmental_blame,"Even when things go well, I assume I just got lucky.",You created this problem yourself. You should just be more responsible.,"Client: Even when things go well, I assume I just got lucky. Counselor response: You created this problem yourself. You should just be more responsible.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1803,train,counselor_response_appropriateness,imposter_syndrome,low,medium,premature_directive,I keep waiting for people to realize I am not qualified.,Do not dwell on this. do exactly what I say.,Client: I keep waiting for people to realize I am not qualified. Counselor response: Do not dwell on this. do exactly what I say.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1804,train,counselor_response_appropriateness,financial_stress,moderate,easy,validation_open_question,Bills are piling up and I feel panic every time I check my account.,Thank you for sharing this. It makes sense that you feel overwhelmed given money anxiety. What feels hardest right now?,Client: Bills are piling up and I feel panic every time I check my account. Counselor response: Thank you for sharing this. It makes sense that you feel overwhelmed given money anxiety. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1805,train,counselor_response_appropriateness,identity_stress,low,medium,premature_directive,"When people make assumptions about me, I shut down.",Do not dwell on this. drop this and focus on productivity.,"Client: When people make assumptions about me, I shut down. Counselor response: Do not dwell on this. drop this and focus on productivity.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1806,train,counselor_response_appropriateness,substance_urge,moderate,easy,invalidation,"I promised myself I would cut back, but cravings keep showing up.",This is not worth this much emotion. everyone deals with this.,"Client: I promised myself I would cut back, but cravings keep showing up. Counselor response: This is not worth this much emotion. everyone deals with this.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1807,train,counselor_response_appropriateness,sleep_dysregulation,low,easy,invalidation,I lie awake for hours replaying everything that went wrong.,This is not worth this much emotion. you should just toughen up.,Client: I lie awake for hours replaying everything that went wrong. Counselor response: This is not worth this much emotion. you should just toughen up.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1808,train,counselor_response_appropriateness,imposter_syndrome,low,easy,invalidation,"Even when things go well, I assume I just got lucky.",You are overreacting. you need to stop overthinking.,"Client: Even when things go well, I assume I just got lucky. Counselor response: You are overreacting. you need to stop overthinking.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1809,train,counselor_response_appropriateness,career_burnout,moderate,medium,reflective_collaboration,I feel completely drained after work and I dread opening my laptop.,It sounds like constant pressure at work has been taking a lot of energy. Would it help if we identified a small experiment for this week?,Client: I feel completely drained after work and I dread opening my laptop. Counselor response: It sounds like constant pressure at work has been taking a lot of energy. Would it help if we identified a small experiment for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1810,train,counselor_response_appropriateness,identity_stress,low,medium,reflective_collaboration,I feel pulled between cultural expectations and what I want for myself.,You are carrying a lot with belonging. We can move at your pace and map one manageable next step together.,Client: I feel pulled between cultural expectations and what I want for myself. Counselor response: You are carrying a lot with belonging. We can move at your pace and map one manageable next step together.,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1811,train,counselor_response_appropriateness,academic_stress,moderate,hard,strengths_reframe,"for a while now, I have been panicking before my practicum evaluation and I cannot sleep.",I hear both pain and effort in what you shared. Could we look at when performance anxiety feels even slightly more manageable?,"Client: for a while now, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: I hear both pain and effort in what you shared. Could we look at when performance anxiety feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1812,train,counselor_response_appropriateness,substance_urge,moderate,medium,reflective_collaboration,"After hard days, I rely on substances to turn my brain off.",It sounds like coping with cravings has been taking a lot of energy. Would it help if we identified a small experiment for this week?,"Client: After hard days, I rely on substances to turn my brain off. Counselor response: It sounds like coping with cravings has been taking a lot of energy. Would it help if we identified a small experiment for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1813,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"for the last few days, I have been panicking before group presentations and I cannot sleep.",It sounds like school pressure has been taking a lot of energy. Would it help if we identified one realistic change for this week?,"Client: for the last few days, I have been panicking before group presentations and I cannot sleep. Counselor response: It sounds like school pressure has been taking a lot of energy. Would it help if we identified one realistic change for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1814,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,"lately, every shift leaves me exhausted and irritable.",This is not worth this much emotion. everyone deals with this.,"Client: lately, every shift leaves me exhausted and irritable. Counselor response: This is not worth this much emotion. everyone deals with this.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1815,train,counselor_response_appropriateness,grief_loss,moderate,easy,invalidation,"Since my loss, normal routines feel heavy and unreal.",This is not worth this much emotion. everyone deals with this.,"Client: Since my loss, normal routines feel heavy and unreal. Counselor response: This is not worth this much emotion. everyone deals with this.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1816,train,counselor_response_appropriateness,family_conflict,moderate,medium,premature_directive,My family keeps pressuring me about my career choices and I feel trapped.,Do not dwell on this. drop this and focus on productivity.,Client: My family keeps pressuring me about my career choices and I feel trapped. Counselor response: Do not dwell on this. drop this and focus on productivity.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1817,train,counselor_response_appropriateness,family_conflict,moderate,medium,reflective_collaboration,Calls with my parents leave me tense for the rest of the day.,It sounds like boundary setting has been taking a lot of energy. Would it help if we identified a small experiment for this week?,Client: Calls with my parents leave me tense for the rest of the day. Counselor response: It sounds like boundary setting has been taking a lot of energy. Would it help if we identified a small experiment for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1818,train,counselor_response_appropriateness,career_burnout,moderate,hard,strengths_reframe,"lately, every shift leaves me exhausted and irritable.",I hear both pain and effort in what you shared. Could we look at when constant pressure at work feels even slightly more manageable?,"Client: lately, every shift leaves me exhausted and irritable. Counselor response: I hear both pain and effort in what you shared. Could we look at when constant pressure at work feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1819,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,"for most of this semester, I have been panicking before my practicum evaluation and I cannot sleep.",This is not worth this much emotion. this is not a big deal.,"Client: for most of this semester, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: This is not worth this much emotion. this is not a big deal.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1820,train,counselor_response_appropriateness,financial_stress,moderate,medium,premature_directive,Bills are piling up and I feel panic every time I check my account.,Do not dwell on this. follow my plan and stop questioning it.,Client: Bills are piling up and I feel panic every time I check my account. Counselor response: Do not dwell on this. follow my plan and stop questioning it.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1821,train,counselor_response_appropriateness,academic_stress,moderate,easy,validation_open_question,I keep comparing myself to classmates and I feel on edge all day.,I hear how heavy this has been. Your reaction to academic expectations is understandable. What part would you like to start with?,Client: I keep comparing myself to classmates and I feel on edge all day. Counselor response: I hear how heavy this has been. Your reaction to academic expectations is understandable. What part would you like to start with?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1822,train,counselor_response_appropriateness,grief_loss,moderate,easy,validation_open_question,"Since my loss, normal routines feel heavy and unreal.",Thank you for sharing this. It makes sense that you feel anxious given loss. What feels hardest right now?,"Client: Since my loss, normal routines feel heavy and unreal. Counselor response: Thank you for sharing this. It makes sense that you feel anxious given loss. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1823,train,counselor_response_appropriateness,financial_stress,moderate,easy,validation_open_question,Money stress is affecting my sleep and concentration.,Thank you for sharing this. It makes sense that you feel on edge given budget pressure. What feels hardest right now?,Client: Money stress is affecting my sleep and concentration. Counselor response: Thank you for sharing this. It makes sense that you feel on edge given budget pressure. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1824,train,counselor_response_appropriateness,career_burnout,moderate,easy,validation_open_question,"lately, every shift leaves me exhausted and irritable.",Thank you for sharing this. It makes sense that you feel isolated given work stress. What feels hardest right now?,"Client: lately, every shift leaves me exhausted and irritable. Counselor response: Thank you for sharing this. It makes sense that you feel isolated given work stress. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1825,train,counselor_response_appropriateness,identity_stress,low,medium,premature_directive,"When people make assumptions about me, I shut down.",Do not dwell on this. just push through and ignore the feelings.,"Client: When people make assumptions about me, I shut down. Counselor response: Do not dwell on this. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1826,train,counselor_response_appropriateness,academic_stress,moderate,hard,strengths_reframe,"When I think about my practicum evaluation, my chest feels tight and I freeze.",I hear both pain and effort in what you shared. Could we look at when academic expectations feels even slightly more manageable?,"Client: When I think about my practicum evaluation, my chest feels tight and I freeze. Counselor response: I hear both pain and effort in what you shared. Could we look at when academic expectations feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1827,train,counselor_response_appropriateness,imposter_syndrome,low,medium,reflective_collaboration,"Even when things go well, I assume I just got lucky.",It sounds like self-doubt has been taking a lot of energy. Would it help if we identified one manageable step for this week?,"Client: Even when things go well, I assume I just got lucky. Counselor response: It sounds like self-doubt has been taking a lot of energy. Would it help if we identified one manageable step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1828,train,counselor_response_appropriateness,academic_stress,moderate,easy,judgmental_blame,I keep comparing myself to classmates and I feel guilty all day.,"Honestly, this sounds self-inflicted. You need better discipline.","Client: I keep comparing myself to classmates and I feel guilty all day. Counselor response: Honestly, this sounds self-inflicted. You need better discipline.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1829,train,counselor_response_appropriateness,substance_urge,moderate,medium,reflective_collaboration,"When stress spikes, I feel a strong urge to drink to numb out.",It sounds like substance urges has been taking a lot of energy. Would it help if we identified one realistic change for this week?,"Client: When stress spikes, I feel a strong urge to drink to numb out. Counselor response: It sounds like substance urges has been taking a lot of energy. Would it help if we identified one realistic change for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1830,train,counselor_response_appropriateness,substance_urge,moderate,medium,reflective_collaboration,"After hard days, I rely on substances to turn my brain off.",It sounds like substance urges has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,"Client: After hard days, I rely on substances to turn my brain off. Counselor response: It sounds like substance urges has been taking a lot of energy. Would it help if we identified one concrete next step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1831,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,"for the past two weeks, I have been panicking before licensure prep and I cannot sleep.",I do not need more details. do exactly what I say.,"Client: for the past two weeks, I have been panicking before licensure prep and I cannot sleep. Counselor response: I do not need more details. do exactly what I say.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1832,train,counselor_response_appropriateness,career_burnout,moderate,hard,boundary_crossing,I am behind on tasks and feel isolated whenever email notifications pop up.,Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,Client: I am behind on tasks and feel isolated whenever email notifications pop up. Counselor response: Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1833,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,I keep comparing myself to classmates and I feel overwhelmed all day.,Do not dwell on this. do exactly what I say.,Client: I keep comparing myself to classmates and I feel overwhelmed all day. Counselor response: Do not dwell on this. do exactly what I say.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1834,train,counselor_response_appropriateness,grief_loss,moderate,easy,validation_open_question,"I keep thinking I should be doing better by now, but I still break down.",Thank you for sharing this. It makes sense that you feel on edge given mourning. What feels hardest right now?,"Client: I keep thinking I should be doing better by now, but I still break down. Counselor response: Thank you for sharing this. It makes sense that you feel on edge given mourning. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1835,train,counselor_response_appropriateness,relationship_conflict,low,easy,invalidation,I do not know if I am asking for too much in this relationship.,This is not worth this much emotion. everyone deals with this.,Client: I do not know if I am asking for too much in this relationship. Counselor response: This is not worth this much emotion. everyone deals with this.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1836,train,counselor_response_appropriateness,career_burnout,moderate,easy,validation_open_question,I am behind on tasks and feel anxious whenever email notifications pop up.,I hear how heavy this has been. Your reaction to work stress is understandable. What part would you like to start with?,Client: I am behind on tasks and feel anxious whenever email notifications pop up. Counselor response: I hear how heavy this has been. Your reaction to work stress is understandable. What part would you like to start with?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1837,train,counselor_response_appropriateness,career_burnout,moderate,easy,judgmental_blame,"for a while now, every shift leaves me exhausted and irritable.","Honestly, this sounds self-inflicted. You need better discipline.","Client: for a while now, every shift leaves me exhausted and irritable. Counselor response: Honestly, this sounds self-inflicted. You need better discipline.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1838,train,counselor_response_appropriateness,sleep_dysregulation,low,easy,invalidation,I wake up exhausted even when I am in bed all night.,This is not worth this much emotion. you need to stop overthinking.,Client: I wake up exhausted even when I am in bed all night. Counselor response: This is not worth this much emotion. you need to stop overthinking.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1839,train,counselor_response_appropriateness,academic_stress,moderate,hard,boundary_crossing,"for the last few days, I have been panicking before licensure prep and I cannot sleep.",You only need me for this. Keep this between us and follow my instructions.,"Client: for the last few days, I have been panicking before licensure prep and I cannot sleep. Counselor response: You only need me for this. Keep this between us and follow my instructions.",problematic,0,,,,synthetic_custom_created_for_hw2
